WAA ID,MSSIH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVMILE,MSSIH_EVENT_SMAS_SAMPLE_DATE,MSSIH_REPLICATE,MSSIH_BIOSAMPLE_COLLECT_METHOD,MSSIH_TAXONOMIST,MSDH_GENSPECIES,MSDH_INDIVIDUAL_SPECIES_CNT,MSSIH_TOTAL_INDIV_CNT_IND,MSSIH_TOTAL_INDIV_CNT_NOTE,PercentWTSorted,#_Grids,Presence/Absence_%,PDE_(precision counts)_%,PTD_(taxonomic_disagreement)_%,Client_Project_Name
470.16-064,12-OTSO_T3-1.2,12,OTSO_T3,1.2,7/14/2020,1,Kick: Standard,WAA,optioservus_sp.,1,100,,13.14325452,,,,,RIBS Screening
470.16-064,12-OTSO_T3-1.2,12,OTSO_T3,1.2,7/14/2020,1,Kick: Standard,WAA,brillia_sp.,1,100,,13.14325452,,,,,RIBS Screening
470.16-064,12-OTSO_T3-1.2,12,OTSO_T3,1.2,7/14/2020,1,Kick: Standard,WAA,undetermined_orthocladiinae,1,100,,13.14325452,,,,,RIBS Screening
470.16-064,12-OTSO_T3-1.2,12,OTSO_T3,1.2,7/14/2020,1,Kick: Standard,WAA,undetermined_hydrophilidae,1,100,early,13.14325452,,,,,RIBS Screening
470.16-064,12-OTSO_T3-1.2,12,OTSO_T3,1.2,7/14/2020,1,Kick: Standard,WAA,polycentropus_sp.,1,100,,13.14325452,,,,,RIBS Screening
470.16-064,12-OTSO_T3-1.2,12,OTSO_T3,1.2,7/14/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,1,100,,13.14325452,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,polypedilum_flavum,15,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,polypedilum_aviceps,13,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,7,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,thienemannimyia_gr._spp.,7,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,ceratopsyche_slossonae,7,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,caenis_sp.,7,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,acentrella_sp.,5,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,5,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,psephenus_herricki,5,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,stenelmis_sp.,4,100,1A,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,rheotanytarsus_exiguus_gr.,4,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,atherix_sp.,3,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,tanytarsus_sp.,3,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,stenonema_femoratum,2,100,1 agg,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,maccaffertium_sp.,2,100,early,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,2,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,optioservus_sp.,2,100,1A,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,hydrobius_sp.,2,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,baetis_flavistriga,2,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,ceratopsyche_bronta,1,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,parametriocnemus_sp.,1,100,,7.359307359,,,,,RIBS Screening
470.16-065,12-OTSO -1.1,12,OTSO ,1.1,7/14/2020,1,Kick: Standard,WAA,undetermined_enchytraeidae,1,100,,7.359307359,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,23,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,tanytarsus_sp.,23,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,cricotopus_bicinctus,16,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,polypedilum_flavum,12,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,polypedilum_aviceps,6,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,thienemannimyia_gr._spp.,5,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,cladotanytarsus_sp.,4,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,polypedilum_illinoense,4,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,stenelmis_sp.,2,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,micropsectra_sp.,2,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,cricotopus_sylvestris_gr.,1,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,1,100,,27.03862661,,,,,RIBS Screening
470.16-066,12-PLOT-0.2,12,PLOT,0.2,7/14/2020,1,Kick: Standard,WAA,physella_sp.,1,100,,27.03862661,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,micropsectra_sp.,18,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,16,100,1 agg,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,caecidotea_sp.,10,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,polypedilum_flavum,8,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,baetis_tricaudatus,7,100,Tricaudatus Complex,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,stenelmis_sp.,6,100,2A,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,undetermined_turbellaria,4,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,parametriocnemus_sp.,4,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,rheotanytarsus_exiguus_gr.,4,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,neoplasta_sp.,2,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,baetis_flavistriga,2,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,diamesa_sp.,2,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,thienemannimyia_gr._spp.,2,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,tvetenia_bavarica_gr.,2,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,dicranota_sp.,2,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,rhyacophila_fuscula,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,simulium_sp.,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,polypedilum_laetum,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,psephenus_herricki,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,cricotopus_bicinctus,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,undetermined_lumbriculidae,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,crangonyx_sp.,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,polypedilum_aviceps,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,undetermined_gomphidae,1,100,early,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,1,100,,22.08835341,,,,,RIBS Screening
470.16-067,12-POEN-1.9,12,POEN,1.9,7/14/2020,1,Kick: Standard,WAA,hydropsyche_betteni,1,100,,22.08835341,,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,paratendipes_sp.,37,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,procladius_sp.,22,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,dicrotendipes_sp.,18,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,polypedilum_illinoense,13,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,hyalella_sp.,12,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,cricotopus_bicinctus,9,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,thienemannimyia_gr._spp.,8,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,gyraulus_sp.,7,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,chironomus_sp.,7,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,tanytarsus_sp.,7,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,polypedilum_flavum,6,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,macronychus_glabratus,6,218,2A,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,isonychia_bicolor,6,218,1 agg,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,paratanytarsus_sp.,6,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,dubiraphia_sp.,6,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,stempellinella_sp.,4,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,ablabesmyia_sp.,4,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,ischnura_sp.,3,218,1 agg,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,polypedilum_fallax_gr.,3,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,cricotopus_sylvestris_gr.,3,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,micropsectra_sp.,3,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,cloeon_sp.,2,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,cryptochironomus_sp.,2,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,helisoma_sp.,2,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,peltodytes_sp.,2,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,undetermined_perlidae,1,218,early,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,physella_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,phaenopsectra_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,paramerina_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,cricotopus/orthocladius_complex,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,polypedilum_scalaenum_gr.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,anopheles_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,tipula_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,brillia_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,rheotanytarsus_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,stenelmis_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,dolophilodes_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,corynoneura_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,baetis_tricaudatus,1,218,Tricaudatus Complex,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,cryptotendipes_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,argia_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,ectopria_sp.,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,undetermined_tabanidae,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,undetermined_ephydridae,1,218,,,26,,,,RIBS Screening
470.16-068,12-RICW-0.4,12,RICW,0.4,7/16/2020,1,Low-Gradient,WAA,fossaria_sp.,1,218,,,26,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,ceratopsyche_sparna,21,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,baetis_tricaudatus,15,100,"Tricaudatus Complex, 2 agg",45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,baetis_intercalaris,9,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,baetis_flavistriga,7,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,ceratopsyche_morosa,6,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,5,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,gammarus_sp.,5,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,diamesa_sp.,5,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,5,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,parametriocnemus_sp.,4,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,hydroptila_sp.,3,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,stenelmis_sp.,3,100,1A,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,dicranota_sp.,2,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,tvetenia_vitracies,2,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,polypedilum_aviceps,2,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,undetermined_lumbriculidae,1,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,thienemannimyia_gr._spp.,1,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,maccaffertium_sp.,1,100,early,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,plauditus_sp.,1,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,simulium_sp.,1,100,,45.37037037,,,,,RIBS Screening
470.16-069,12-SAUQ-1.7,12,SAUQ,1.7,7/15/2020,1,Kick: Standard,WAA,tanytarsus_sp.,1,100,,45.37037037,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,chironomus_sp.,33,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,micropsectra_sp.,23,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,tanytarsus_sp.,11,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,4,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,heterotrissocladius_sp.,4,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,natarsia_sp.,4,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,zavrelimyia_sp.,3,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,diamesa_sp.,3,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,krenopelopia_sp.,2,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,caecidotea_sp.,2,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,anopheles_sp.,2,100,1 agg,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,paratendipes_sp.,2,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,undetermined_sphaeriidae,1,100,early,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,pseudosuccinea_columella,1,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,microtendipes_rydalensis_gr.,1,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,polypedilum_illinoense,1,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,stictochironomus_sp.,1,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,microtendipes_pedellus_gr.,1,100,,26.45259939,,,,,RIBS Screening
470.16-070,12-SCHO_T23-1.0,12,SCHO_T23,1,7/14/2020,1,Kick: Standard,WAA,thienemannimyia_gr._spp.,1,100,,26.45259939,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,thienemannimyia_gr._spp.,23,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,tanytarsus_sp.,19,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,micropsectra_sp.,8,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,trissopelopia_sp.,6,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,paraphaenocladius_sp.,4,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,tvetenia_bavarica_gr.,4,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,oulimnius_sp.,3,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,2,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,2,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,baetis_flavistriga,2,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,sweltsa_sp.,2,100,,3.037667072,,,,,RIBS Screening
470.16-071,12-SCHO_T93_b-1.8,12,SCHO_T93_b,1.8,7/16/2020,1,Kick: Standard,WAA,parametriocnemus_sp.,2,100,,3.037667072,,,,,RIBS Screening
